,TF1,TF2,MSE,Weight
0,5.643834928956724,-0.3518483334928281,0.4190172463553378,0.6576928523653703
1,5.518009217890819,-0.37499614158585387,0.41221629927515274,0.6621810312837244
2,5.83689396559834,-0.3770892763136352,0.41041192137866167,0.6633769347064331
3,5.440232838756562,-0.3747961798048415,0.414369707587412,0.6607566193674043
4,5.85035841153312,-0.35569110101024215,0.42492065600028966,0.6538216598974378
5,5.567600583086354,-0.3662842010912277,0.41132605362925845,0.6627707975430898
6,5.823664901756391,-0.3605747338505909,0.4190343620209868,0.6576815956107432
7,5.5773635336562934,-0.37414507947573516,0.4109649161977434,0.6630101921111655
8,5.43643463937465,-0.3789229149724433,0.4160173067209391,0.6596688536808327
9,5.386149784696694,-0.3693643570289198,0.41459493039978246,0.6606078186605838
10,5.4007398681874115,-0.36957434359614943,0.4141990796794899,0.6608693725061552
11,5.802290852998837,-0.37753659808997814,0.40995083493366175,0.6636828793469948
12,5.746798264240361,-0.38064033060117664,0.40951497052148844,0.6639722181467331
13,5.397295367939483,-0.35836956227771355,0.4134061633872534,0.6613935944032313
14,5.662953536373277,-0.3837807935236104,0.4108204386271997,0.6631059891330614
15,5.682864031580145,-0.3516529792998354,0.4206649844034644,0.6566100391697879
16,5.406898689271984,-0.36940082663429635,0.41397976180943385,0.6610143288644973
17,5.556389629019959,-0.3819548705338675,0.4129714873238724,0.6616811488591837
18,5.439392475464974,-0.36034925013472485,0.4127965769354912,0.6617968938881241
19,5.676394480640627,-0.35907687280397393,0.41512027646553373,0.6602608620861613
20,5.650892411020122,-0.3605824611933741,0.41376029567897055,0.6611594150416026
21,5.4985953085586265,-0.37676930067821784,0.41313566897999565,0.661572521869862
22,5.412559079803523,-0.3834988737372721,0.41935254421045154,0.6574723663289618
23,5.650490879942639,-0.3516246563477265,0.4194310868911293,0.6574207287147437
24,5.530381892966373,-0.36912159206349954,0.4114096902375984,0.66271536795948
25,5.523364343860267,-0.38484829509575136,0.41519315892023323,0.6602127424073518
26,5.778329144067794,-0.36283027333366,0.41571041282634463,0.6598713330927399
27,5.376317575792153,-0.3667794958211281,0.41431441424666116,0.6607931558184142
28,5.812634677517251,-0.3834397307759403,0.4092439934643327,0.6641521637639055
29,5.409744918827321,-0.3863861788539776,0.4212447139869905,0.6562294932227706
30,5.768635917564056,-0.3708833545792961,0.4114451134878379,0.6626918928429482
31,5.698674195257312,-0.3607650133463645,0.41471190525702895,0.660530548674711
32,5.344228307527903,-0.37556268624740985,0.41847912557825273,0.6580468657966171
33,5.634130753022269,-0.35993985931706435,0.4137575820283437,0.661161209199698
34,5.8806183662007765,-0.3734269539924497,0.4126187010086931,0.6619146220941731
35,5.714260146861694,-0.3779229651220687,0.409739310565265,0.6638232792973463
36,5.774822679516463,-0.38118425092157016,0.4094072632818634,0.6640437366129966
37,5.675842729321166,-0.37195527998824823,0.4103994314074478,0.6633852203169949
38,5.867411103980648,-0.3682799116643364,0.4150910389075675,0.6602801667835991
39,5.8514027299689,-0.36171082093765733,0.4192834352594107,0.6575178051246328
40,5.806814590529434,-0.3767869185194818,0.41015631694113036,0.6635465184669576
41,5.846302226831883,-0.37113370863139167,0.41288488107105975,0.6617384570656318
42,5.7357697535876975,-0.3804944354205648,0.4095718094884054,0.6639344797243087
43,5.574799095568255,-0.3682904547681905,0.4110571883848071,0.6629490175330934
44,5.52426927996391,-0.38266019385293043,0.41425431803228663,0.6608328681788328
45,5.520092201465369,-0.35969950221691566,0.41266182049528194,0.6618860812908395
46,5.723718242240472,-0.379873170530252,0.40964426931838416,0.6638863728877186
47,5.863855438043714,-0.36080807662659226,0.4206264471877937,0.6566353435800565
48,5.368799379594183,-0.37900268357739125,0.41903436833544383,0.657681591457841
49,5.819320195486899,-0.35306241274792693,0.42599587239400405,0.653119037933169
50,5.636139224422647,-0.35602589618177194,0.41590666299431617,0.6597418459391343
51,5.333435727585869,-0.3694029729632054,0.41644036667524476,0.6593898332310886
52,5.745315129781105,-0.3533273260692637,0.4218990061955079,0.6558002678130888
53,5.4700027880015964,-0.35088912482718226,0.41543895071898146,0.6600504874711223
54,5.391811836739964,-0.3791044893715589,0.4180060328956507,0.6583582566061835
55,5.722748119558052,-0.3811834434826223,0.4096721269388231,0.6638678788507292
56,5.63219763687191,-0.36290758574875986,0.41248709953265916,0.6620017367675332
57,5.715273114405251,-0.3646779298034314,0.41306794992709367,0.661617324451446
58,5.752532346603499,-0.3574528594954944,0.41866712381842164,0.6579231657719564
59,5.621903116275788,-0.35577416305412196,0.415701354956485,0.6598773101484688
60,5.526565997860285,-0.36374036967735895,0.41182581447273203,0.6624396534036094
61,5.4588409642365265,-0.37239962600492216,0.41318236910661943,0.661541627070721
62,5.533633946804212,-0.35282527331173846,0.4154696509861495,0.6600302240558602
63,5.536431113371379,-0.3696701094067356,0.4113387546470471,0.6627623797328579
64,5.513028781529405,-0.36761026258458473,0.41162510735852953,0.6625726230983129
65,5.497692848072443,-0.3696889890946999,0.4119214211827664,0.662376322755217
66,5.810461607436021,-0.3747330245658846,0.4107603641531085,0.6631458260732048
67,5.519323948990371,-0.37982319980976537,0.41341644079194967,0.6613867970285279
68,5.43900638494997,-0.38470764283041203,0.4187479739679731,0.657869974735891
69,5.665868229627385,-0.37801688738766176,0.4100777183378359,0.6635986743461927
70,5.863030210751219,-0.3545386746395798,0.42691639020957345,0.6525181068493816
71,5.577544979396829,-0.3561117722437158,0.4145935312613282,0.6606087429430326
72,5.549472778075897,-0.35284560667188314,0.4157583574640436,0.6598396965591541
73,5.7035503937757355,-0.3756071321407228,0.40993207502256257,0.6636953300955964
74,5.652805328995303,-0.3821264790242129,0.41070011590440175,0.6631857806514476
75,5.6809866576550005,-0.3654386044737382,0.412175213184646,0.6622082382724181
76,5.792031995138989,-0.3624119012060988,0.41644125996532727,0.6593892442049532
77,5.8462005485607005,-0.369506117992542,0.41372858340403623,0.6611803822432049
78,5.833731535046322,-0.3862784540973631,0.4091402150860273,0.664221091974976
79,5.815070608620216,-0.35937142849685993,0.41966890575169685,0.657264400255792
80,5.573941875073065,-0.3876403261134932,0.4145495252019574,0.6606378143702503
81,5.836678536725793,-0.35715653864289754,0.42270184208108913,0.6552739791143095
82,5.621231165361424,-0.37305016117247497,0.41045749163659223,0.6633467051372032
83,5.360969895515291,-0.38843202971822827,0.4255033394383596,0.6534407998159708
84,5.52514074929249,-0.38260345684872266,0.4142023839767129,0.6608671888009306
85,5.823696868826902,-0.35839131031752586,0.42091262562925685,0.6564474555868499
86,5.673009509042551,-0.37158278048563737,0.41045577610615164,0.6633478431296447
87,5.558017904975425,-0.38513380596739316,0.41406031358776424,0.660961085129273
88,5.604751165431689,-0.36549224362192956,0.4114949988019012,0.6626588350743019
89,5.679477973294014,-0.36078719090154154,0.4142460640577882,0.6608383226989852
90,5.362979976481476,-0.35196693030992754,0.41463490472598996,0.6605814118359464
91,5.576169362740432,-0.362583502703463,0.41211076569797256,0.6622509173042926
92,5.860878859038696,-0.3877687623215638,0.4090707177380112,0.6642672551834564
93,5.505052919135036,-0.35599314787796676,0.4137277708679924,0.6611809194763152
94,5.536092625339181,-0.35547841290094945,0.4142524760686907,0.6608340854100401
95,5.868049847648165,-0.38288306447429554,0.40945229590711324,0.6640138336535656
96,5.829512434148953,-0.3832773376821982,0.40925575603632885,0.6641443516722081
97,5.3618744260265,-0.377963871710515,0.41883074605715925,0.6578155237172126
98,5.738607339213983,-0.3623728748733124,0.4148259706488448,0.6604552092957596
99,5.697446326725464,-0.3598327787790363,0.41522131158927444,0.660194155918149
100,5.828766303249251,-0.3717739252733418,0.41218458950882175,0.6622020292224133
101,5.477693561777305,-0.36927212281676103,0.41225456196077387,0.6621556949438214
102,5.551979035172983,-0.3556368599239177,0.4144039455960554,0.6607339967638378
103,5.551932544542395,-0.3549291542314148,0.4147344701301613,0.6605156440548411
104,5.337814902618074,-0.3890775709888179,0.42748832993156205,0.6521450125286591
105,5.6583676694172915,-0.3736095348646348,0.41022104640658685,0.6635035688455796
106,5.747353126259861,-0.3893010034653773,0.4104079747342539,0.663379552824469
107,5.5268663731196375,-0.3751058402739274,0.4120317781357978,0.6623032289557562
108,5.7603827156632175,-0.3876006658421754,0.4098749120333981,0.6637332699889278
109,5.568698397693705,-0.37903884149794714,0.4118532822383682,0.6624214579163575
110,5.851199455864001,-0.3616144472333799,0.41935506242046333,0.657470710677551
111,5.574079269192363,-0.3822335908129135,0.4125471152878247,0.6619620074255853
112,5.6927616489979735,-0.37806429911079587,0.40985127450182957,0.6637489591904765
113,5.451644857897387,-0.3625566392887555,0.4125038751674986,0.6619906313612844
114,5.640994723548472,-0.3717163228860484,0.4104519349601577,0.6633503911504485
115,5.473888894424287,-0.3502519888344905,0.4157917034071347,0.6598176939490342
116,5.818795144534792,-0.37729192167053777,0.41015230382827833,0.6635491813593619
117,5.382731201976861,-0.3754612397162007,0.41674838570934697,0.6591867598883929
118,5.554407796180829,-0.35371917627972355,0.41538640995726184,0.6600851679375684
119,5.511586971031245,-0.38142677842396255,0.4142244972544516,0.6608525750228161
120,5.4670527809000875,-0.3674045969170042,0.41230266735229804,0.6621238424510106
121,5.518968928466485,-0.3630217070478743,0.4119620952932346,0.6623493817353984
122,5.337841580878138,-0.3670880432363594,0.41558667987609205,0.6599529859710422
123,5.591723183024056,-0.3561425356070064,0.41483954746885165,0.660446242475131
124,5.60342855637985,-0.3699052224897599,0.4107658783830642,0.6631421693447078
125,5.482295108347292,-0.37236255672106716,0.41257924769119686,0.661940737337077
126,5.435638644510321,-0.3537373449961927,0.41410877147331615,0.6609290571286663
127,5.827463576006148,-0.38857640499105495,0.40926942006564193,0.6641352768463182
128,5.854794633272489,-0.35887674840639044,0.42196290603508463,0.655758363620031
129,5.722276448825091,-0.3631616777805374,0.41397207772650774,0.6610194081729306
130,5.824062531424501,-0.3704114526229953,0.41270320119576237,0.661858692547844
131,5.600974339988214,-0.37547659569372216,0.4107204553398975,0.6631722919642169
132,5.739596347763411,-0.3860894645602844,0.40993556789646723,0.663693011895546
133,5.424247540208571,-0.3617416421717768,0.4128802778966793,0.6617415031701549
134,5.675232930984145,-0.36677431649430825,0.41163981848132875,0.6625628759827867
135,5.672623217482433,-0.3694579772056034,0.4108771232906147,0.6630684022585686
136,5.528703896445534,-0.35363323033850513,0.4149858799160634,0.6603496048310017
137,5.758117960875469,-0.35488414824916614,0.42106386893235875,0.6563481798129414
138,5.744304319386738,-0.3593221948531569,0.4169710630833846,0.6590399902534455
139,5.863422110590038,-0.38206800776590455,0.40955279407285144,0.6639471048343768
140,5.504810813951437,-0.3684964421152235,0.41174360183770997,0.6624941165518077
141,5.857217979621598,-0.38275835279786463,0.40940542773797606,0.6640449554955369
142,5.853103588923438,-0.3854853529580694,0.40913301854107686,0.6642258720891216
143,5.865770656413625,-0.35807798899765053,0.4233035228960977,0.6548798319197955
144,5.644975173617384,-0.37327008588775634,0.4103022074531932,0.6634497203867333
145,5.735172040056852,-0.37582601168554797,0.4099194338091919,0.6637037200629069
146,5.63795021625623,-0.3880493722669899,0.4126263486539438,0.6619095600253134
147,5.435268005361763,-0.3630052918743589,0.41270008921858664,0.6618607522401937
148,5.383175420837891,-0.3542939516550142,0.41406658544576436,0.6609569396882032
149,5.797240699115479,-0.3898445759526608,0.40973500090518383,0.6638261401561987
150,5.569922924670305,-0.3675893990226648,0.41115274220108855,0.6628856732509102
151,5.515902940446888,-0.35669915291392396,0.4135631670375989,0.6612897613458927
152,5.45127367059205,-0.37455528400896887,0.4139428309232037,0.6610387411602542
153,5.529537409857565,-0.370625143053401,0.41146262108953474,0.6626802907988028
154,5.869174395894927,-0.37624609463378716,0.41118353506344846,0.6628652614178845
155,5.602603072627344,-0.36845218468010726,0.4109399179507503,0.6630267664108702
156,5.4561148657288445,-0.3570894916946883,0.4132426290851718,0.6615017637875545
157,5.567851736418782,-0.3715702106701746,0.41098133214385774,0.6629993082609132
158,5.819740960770017,-0.35466548909433987,0.4243141510952698,0.6542183262190493
159,5.674587432879215,-0.3889738324789319,0.4119284096760511,0.6623716937589083
160,5.616345550745841,-0.36563106269230905,0.41151099205749464,0.6626482370869297
161,5.441575627512611,-0.3759736360621053,0.4147051173164468,0.6605350323320454
162,5.666456422038345,-0.38411406292401906,0.41081999592194807,0.6631062826936301
163,5.456069357196431,-0.36717439949871766,0.412486821597123,0.6620019207613663
164,5.765245825982979,-0.364585976173512,0.41426815514544313,0.6608237242229215
165,5.609990811496166,-0.3508601111709564,0.4186173423544482,0.6579559189655748
166,5.878293362685756,-0.35368315797805533,0.4288593456717139,0.6512515240849371
167,5.511127780376293,-0.3567853684401373,0.4134974063803687,0.6613332496251116
168,5.71719020892999,-0.3783894200002587,0.4097080328323522,0.6638440425092889
169,5.817311121347527,-0.3850403424321842,0.40919315188525823,0.6641859311670437
170,5.650923828067163,-0.35042962820548373,0.4204216771209405,0.6567698166108155
171,5.455906796013025,-0.38701852996525926,0.4192585227783607,0.657534185728533
172,5.659133387485834,-0.3700905138181692,0.41069083065895284,0.6631919385227878
173,5.73455010548707,-0.35977993350376714,0.41633619567610725,0.659458526106678
174,5.534303145361339,-0.35106737587360765,0.4164428666015014,0.6593881848071916
175,5.774022787058294,-0.3746585161038176,0.4103677497317443,0.6634062378053444
176,5.829485973537112,-0.37232067583031414,0.41196417007271935,0.662348007507915
177,5.419343112664837,-0.3661500239179301,0.41313826697260225,0.6615708031115741
178,5.643836828495778,-0.37527800946006673,0.41023670335439383,0.6634931804861577
179,5.5705179977597545,-0.37726687419778554,0.41146508383555686,0.6626786587875623
180,5.7563386659657185,-0.3885538899388117,0.41010067068270945,0.6635834433753554
181,5.414805081456077,-0.38447819828548485,0.4198073574330131,0.6571734071937239
182,5.477606607201276,-0.3569635233751666,0.41328708452411317,0.6614723570899336
183,5.584536476097684,-0.37603111688075697,0.41102579261850586,0.6629698316522534
184,5.4266756339779665,-0.3680619892610917,0.4132134224265408,0.6615210843258962
185,5.776002483464525,-0.36237295228031297,0.4159354835248358,0.6597228321031241
186,5.411715872880811,-0.38784081954096616,0.4220916579551727,0.6556739389066397
187,5.703515807377808,-0.38907869904312375,0.411250525909327,0.6628208570006799
188,5.46891622104696,-0.35814288223237056,0.4129929881361575,0.6616669223299511
189,5.853886070671637,-0.3757987849972024,0.41107392875710336,0.6629379196126184
190,5.724768074077356,-0.37891989423094374,0.4096566967671516,0.6638781225250977
191,5.606531005799355,-0.37732407936909584,0.4108073857540802,0.6631146446278917
192,5.386177771506963,-0.35846385727031116,0.41353454919437205,0.6613086863034048
193,5.522080853520557,-0.37080117374640664,0.41158947037791493,0.6625962356067747
194,5.608548303836208,-0.3783354992904002,0.41090136637930547,0.6630523276273348
195,5.7753403875104805,-0.35879389000809275,0.4184997325789711,0.6580333055640992
196,5.3507363664790875,-0.3601293193545348,0.4141241397834211,0.6609188998440094
197,5.3509851648681375,-0.37914096801600533,0.41999005340189305,0.6570533552282134
198,5.657229905925617,-0.36079115504370807,0.4137806800187144,0.6611459378808235
199,5.622619925704472,-0.3854900819857448,0.4122041016904021,0.6621891083422339
200,5.477469627022714,-0.3604103277529009,0.4125359657260614,0.6619693880530174
201,5.3398590960570775,-0.37673488345229367,0.4192635699550709,0.6575308670456795
202,5.7811213055046755,-0.3702100769222185,0.4119085153909242,0.6623848713013224
203,5.580832811956911,-0.3805581399472294,0.4119142304677321,0.6623810857317239
204,5.7622418468101895,-0.3574439068388749,0.41905752027685667,0.6576663650284287
205,5.486418890204151,-0.3853015473662012,0.4169070034191506,0.6590822094861984
206,5.403651208145346,-0.35409705047097706,0.41401895269255073,0.6609884236368239
207,5.541319663305325,-0.36045057150563287,0.41253544228597727,0.6619697345544202
208,5.8408294613576714,-0.36066841980964937,0.41969724540507924,0.657245773874442
209,5.5691442511246665,-0.37058889345794305,0.410969618804844,0.6630070742420594
210,5.47192346922181,-0.363293452663945,0.41224298183134855,0.662163362836866
211,5.652896832171857,-0.3776130729727905,0.4101974765901577,0.663519207687199
212,5.554165740109194,-0.38231806933322715,0.4131566336639601,0.661558652356407
213,5.65382451600606,-0.35168123105171584,0.41950867198213404,0.6573697246462812
214,5.575627023489438,-0.37288334095323633,0.410919562580264,0.6630402627037034
215,5.833544395166677,-0.357072730682947,0.42262415526060676,0.6553248872437115
216,5.887404304188614,-0.3532754194773023,0.4299483291354243,0.6505427079590602
217,5.572854902269608,-0.3716596556514104,0.4109250076895484,0.6630366523868423
218,5.681336019460348,-0.38390990103375033,0.41050261541902355,0.6633167731001325
219,5.836959220307025,-0.3793825174399328,0.4098506856138362,0.6637493500643843
220,5.873648338460022,-0.36752550228745284,0.4157921245316502,0.659817416083686
221,5.5147958041405465,-0.3507827852588151,0.4162068798840363,0.6595438100224792
222,5.794039222744464,-0.36707740112567566,0.41365281207347976,0.6612304826585689
223,5.383649425009704,-0.35392805533521116,0.4141327872252685,0.6609131846109683
224,5.489865382243283,-0.3869948537813708,0.4176444220362326,0.6585963691506062
225,5.4074196361739055,-0.3623972401500586,0.413134409668448,0.661573354996303
226,5.7855379085218,-0.36168029887901976,0.4167268712767063,0.6592009420700964
227,5.76111183941634,-0.36807034619043943,0.4124337278829237,0.6620370698352358
228,5.674130479269373,-0.37801294215247566,0.4099986236509083,0.663651163551367
229,5.429236591300487,-0.3883054433910252,0.421440263990942,0.6561011800890036
230,5.676569057467149,-0.3857119969972637,0.41096768221646707,0.6630083582150965
231,5.869387260955361,-0.3679599346483945,0.4153606132846197,0.6601021961581964
232,5.354807921120542,-0.38899090802031344,0.42631847987100757,0.6529083708313766
233,5.862324910239174,-0.3532385239075159,0.42837530322247375,0.6515668337732071
234,5.733443945980899,-0.3514479578690084,0.4231210181219007,0.654999361522676
235,5.586968160165031,-0.3861296526425591,0.4134846650567149,0.6613416759397692
236,5.330730804847507,-0.3663926420775817,0.4156453352621163,0.6599142773091391
237,5.69543649085236,-0.3654892403151094,0.41236747783183997,0.6620809312778271
238,5.878257982540949,-0.382689333699365,0.4095594984306879,0.6639426535103231
239,5.393001927334426,-0.3552694862157339,0.41383508166695654,0.6611099714304002
240,5.616493433809952,-0.3579503118663477,0.41439742601192725,0.6607383044887584
241,5.4115102361756735,-0.36751764146276467,0.41350250889124834,0.6613298751736194
242,5.578390895931896,-0.36701641035683913,0.411194050594884,0.6628582910740389
243,5.553897314674185,-0.3783540606178061,0.41205618657753895,0.6622870633632665
244,5.475501396109266,-0.3687696008373217,0.41225012025582747,0.6621586360505787
245,5.595022778797544,-0.36864175572916486,0.41093447850553766,0.6630303729184494
246,5.653727898281869,-0.3521133089949848,0.4191639193400668,0.6575963936657946
247,5.4305618415988794,-0.38232505465123245,0.41786174536279413,0.6584532563482394
248,5.590601228442254,-0.37155054551854827,0.41074900963172756,0.6631533558194139
249,5.440069753759416,-0.37567731900416534,0.4146578672588071,0.6605662433877524
250,5.359441268579041,-0.3540698622304678,0.41427716274483634,0.6608177718143526
251,5.440136265908196,-0.3556114032751959,0.4136047199345589,0.6612622834114766
252,5.509308459920347,-0.3654103455096015,0.411749850453756,0.6624899768933742
253,5.555668081512707,-0.3537978488552527,0.4153689689850711,0.6600966805650215
254,5.875104242979903,-0.37536247296226993,0.4116387062311387,0.6625636129188813
255,5.836555215708341,-0.3820299879630571,0.4094029646232219,0.6640465911164786
256,5.764119002271919,-0.36138307933937874,0.41621027391398424,0.6595415715148347
257,5.580789867415023,-0.3881268154370846,0.4145168488106292,0.6606594019826996
258,5.626074547913204,-0.35853353292510015,0.4142900952189963,0.6608092258608544
259,5.629819989844916,-0.3548751926306451,0.4164542328188919,0.6593806901003317
260,5.455850024691037,-0.3604801486171838,0.41264795260509207,0.6618952603179797
261,5.552018654518751,-0.36754358859752934,0.4112596629875957,0.6628148007822995
262,5.76737395378362,-0.3605364735441824,0.41690356216715974,0.6590844775580665
263,5.431309558424586,-0.37724229021342653,0.41553756606543407,0.6599853995730096
264,5.738546470362216,-0.365270333589671,0.413266700087298,0.6614858409688319
265,5.8110539866789095,-0.35147612833818426,0.42728488218604743,0.6522777034585843
266,5.884784953961557,-0.3678393053448096,0.41597516429840314,0.6596966543101872
267,5.371120301851857,-0.3675406137417713,0.41462687419891364,0.6605867166741606
268,5.338171747988064,-0.3615735738619132,0.4145285982748346,0.6606516396343057
269,5.819077724652518,-0.36240617113360035,0.41741984371999835,0.6587442922238036
270,5.869002825940401,-0.3872382614479019,0.4090651582888324,0.6642709481537682
271,5.539002197658461,-0.35184298294757516,0.4161005176564913,0.6596139643020933
272,5.847011601788557,-0.3890712251838175,0.4091716837646385,0.6642001901437842
273,5.53046806665409,-0.3689478356044135,0.41140823303731533,0.6627163336692055
274,5.438878161478805,-0.3677881741877931,0.41289616104315646,0.6617309927163998
275,5.793888985586927,-0.3783330221772296,0.4097476678701412,0.6638177315469994
276,5.766679773204981,-0.37227673580830467,0.41095247337431723,0.6630184418812408
277,5.580089691014325,-0.35639811711240654,0.4144982755630796,0.6606716726872716
278,5.594501035367048,-0.38762860172567637,0.41382821065308195,0.6611145139417923
279,5.39433248479036,-0.3565898152583019,0.4136263313847429,0.6612479927290018
280,5.572113911218109,-0.3709315918308245,0.41093481528161047,0.6630301496257218
281,5.454193145021745,-0.37642536504548263,0.4144235951905737,0.660721013736273
282,5.798170128914634,-0.3719468709941612,0.4115290703493852,0.6626362576469631
283,5.571905824501069,-0.37727839607571867,0.41143844505486377,0.6626963119741524
284,5.8259659240441,-0.37782438295261456,0.4100963670560442,0.6635862991969022
285,5.426804156760009,-0.36392643145825787,0.4128414864358607,0.6617671735876404
286,5.437603827530777,-0.36083395002949636,0.4127707272906555,0.6618140013238941
287,5.332459449602981,-0.3751949387584093,0.4188529347668128,0.6578009278014841
288,5.543284597888402,-0.3730831611873494,0.4114217358787679,0.662707385176039
289,5.457963666895061,-0.387714804652978,0.41957330609547094,0.657327237510068
290,5.394297664977327,-0.3773252455142648,0.41706323448063826,0.6589792484160709
291,5.663960349649053,-0.361081216688373,0.4137708389513689,0.6611524442945383
292,5.374959641125424,-0.3833915144576276,0.42122858020067244,0.6562400807745983
293,5.851130045168863,-0.3792192114972107,0.41002541482566907,0.6636333837952354
294,5.472823936111211,-0.38726936418896835,0.41858694296980664,0.6579759207246517
295,5.598707997524665,-0.3684818500220002,0.4109442814096866,0.6630238733271133
296,5.647150486201804,-0.3726544460255009,0.41034138059475794,0.6634237314859522
297,5.386053319749293,-0.3583995545698903,0.41354009554419113,0.6613050184642637
298,5.852078213035553,-0.36893017992436766,0.4142208751882196,0.6608549686789474
299,5.410589556007614,-0.35247271514785766,0.41443329708738563,0.6607146035202719
300,5.467747157763689,-0.37561713899640675,0.41373507923717523,0.6611760873397166
301,5.342462155157524,-0.356863596308161,0.4142436625750663,0.6608399096927047
302,5.75318469490477,-0.38935910069798985,0.41031693434465155,0.6634399499066577
303,5.7459274843288615,-0.37715442379341174,0.40976177871897956,0.6638083645814215
304,5.364740747442296,-0.3835483116316798,0.42188413211104736,0.6558100223142059
305,5.399440642963532,-0.38571678117888575,0.421371855034356,0.6561460648213897
306,5.440150522904228,-0.3897377233616956,0.4218022590541402,0.6558637176835552
307,5.7357748542878975,-0.3679712862867584,0.41202380657218235,0.6623085085691219
308,5.418213447884039,-0.35112511490380893,0.41488741760023445,0.6604146275834429
309,5.667846679290827,-0.3563748798477268,0.41655943318682515,0.6593113266577189
310,5.732070232434825,-0.38511804265825056,0.4099028956153934,0.6637146966144201
311,5.337134931312097,-0.3541841112619422,0.4144954562479617,0.6606735353315321
312,5.506694697534737,-0.36761719624246103,0.4117039851789378,0.662520362875054
313,5.620880951894633,-0.37213843692314924,0.4105022515363013,0.6633170144696895
314,5.740607639865919,-0.3762569913373566,0.40987014794840193,0.663736432078173
315,5.492237092387864,-0.3803458674895275,0.4144930030734416,0.660675156081003
316,5.381352300646823,-0.3560135053313096,0.4138160056855661,0.6611225828721996
317,5.345251863756944,-0.36571103790435416,0.4150146726646109,0.6603305918245961
318,5.71493302449612,-0.3577342457497633,0.4171053929441192,0.6589514674490974
319,5.364004865634912,-0.38423833128434315,0.42237074874936603,0.6554909718796925
320,5.474216896150007,-0.3560255413795598,0.41354403052365724,0.6613024162477151
321,5.78943138231212,-0.38880006626782476,0.40967387835716124,0.6638667161413703
322,5.435005802334265,-0.35698564481274336,0.41331377964756566,0.6614546992393909
323,5.8410493338562235,-0.38542876556979944,0.4091380758044757,0.6642225129324242
324,5.533967483355559,-0.37420469509356363,0.4117327108767164,0.6625013317886799
325,5.838145421084329,-0.3798879373392312,0.409758312029079,0.6638106658031637
326,5.798916429159707,-0.36225209488722804,0.41679293242641613,0.6591573959363431
327,5.53062821318295,-0.36242949439135125,0.41204456310775556,0.6622947614816748
328,5.519216617560908,-0.3571044675087127,0.41344746183984293,0.661366280435246
329,5.6215552810787655,-0.38957899716333205,0.4137295627450307,0.6611797347224689
330,5.538338756648253,-0.38334965297276663,0.41403578904420646,0.6609772950969655
331,5.517129866459806,-0.37380919218534325,0.4120272116573691,0.66230625335607
332,5.878415312525454,-0.36995124064426355,0.4144194586111197,0.6607237468668962
